id,name,russian,url,kind,score,status,volumes,chapters,episodes,episodes_aired,aired_on,released_on
2,Berserk,Берсерк,/mangas/2-berserk,manga,9.47,ongoing,0,0,,,1989-08-25,
116778,Chainsaw Man,Человек-бензопила,/mangas/116778-chainsaw-man,manga,8.69,ongoing,0,0,,,2018-12-03,
13,One Piece,Ван-Пис,/mangas/z13-one-piece,manga,9.22,ongoing,0,0,,,1997-07-22,
23390,Shingeki no Kyojin,Атака титанов,/mangas/23390-shingeki-no-kyojin,manga,8.55,released,34,141,,,2009-09-09,2021-04-09
121496,Solo Leveling,Поднятие уровня в одиночку,/mangas/121496-solo-leveling,manhwa,8.6,released,0,201,,,2018-03-04,2023-05-31
33327,Tokyo Ghoul,Токийский гуль,/mangas/33327-tokyo-ghoul,manga,8.55,released,14,144,,,2011-09-08,2014-09-18
44347,One Punch-Man,Ванпанчмен,/mangas/z44347-one-punch-man,manga,8.71,ongoing,0,0,,,2012-06-14,
4632,Oyasumi Punpun,"Спокойной ночи, Пунпун",/mangas/4632-oyasumi-punpun,manga,8.99,released,13,147,,,2007-03-15,2013-11-02
113138,Jujutsu Kaisen,Магическая битва,/mangas/113138-jujutsu-kaisen,manga,8.19,released,30,272,,,2018-03-05,2024-09-30
96792,Kimetsu no Yaiba,"Клинок, рассекающий демонов",/mangas/z96792-kimetsu-no-yaiba,manga,8.11,released,23,207,,,2016-02-15,2020-05-18
75989,Boku no Hero Academia,Моя геройская академия,/mangas/75989-boku-no-hero-academia,manga,7.95,released,42,432,,,2014-07-07,2024-08-05
656,Vagabond,Бродяга,/mangas/656-vagabond,manga,9.27,paused,37,327,,,1998-09-03,2015-05-21
11,Naruto,Наруто,/mangas/z11-naruto,manga,8.08,released,72,700,,,1999-09-21,2014-11-10
21,Death Note,Тетрадь смерти,/mangas/z21-death-note,manga,8.69,released,12,108,,,2003-12-01,2006-05-15
12,Bleach,Блич,/mangas/z12-bleach,manga,7.91,released,74,705,,,2001-08-07,2016-08-22
42451,Horimiya,Хоримия,/mangas/42451-horimiya,manga,8.41,released,17,139,,,2011-10-18,2021-03-18
642,Vinland Saga,Сага о Винланде,/mangas/642-vinland-saga,manga,9.09,released,29,224,,,2005-04-13,2025-07-25
100128,Yakusoku no Neverland,Обещанный Неверленд,/mangas/z100128-yakusoku-no-neverland,manga,8.14,released,20,181,,,2016-08-01,2020-06-15
119161,Spy x Family,Семья шпиона,/mangas/119161-spy-x-family,manga,8.47,ongoing,0,0,,,2019-03-25,
25,Fullmetal Alchemist,Стальной алхимик,/mangas/z25-fullmetal-alchemist,manga,9.04,released,27,116,,,2001-07-12,2010-09-11
81117,Tokyo Ghoul:re,Токийский гуль: Перерождение,/mangas/81117-tokyo-ghoul-re,manga,8.33,released,16,181,,,2014-10-16,2018-07-05
1706,JoJo no Kimyou na Bouken Part 7: Steel Ball Run,Невероятное приключение ДжоДжо — Часть 7: Гонка «Стальной шар»,/mangas/1706-jojo-no-kimyou-na-bouken-part-7-steel-ball-run,manga,9.34,released,24,96,,,2004-01-19,2011-04-19
26,Hunter x Hunter,Охотник х Охотник,/mangas/z26-hunter-x-hunter,manga,8.77,ongoing,0,0,,,1998-03-03,
3,20th Century Boys,Мальчишки двадцатого века,/mangas/3-20th-century-boys,manga,8.93,released,22,249,,,1999-09-27,2006-04-24
90125,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Госпожа Кагуя: в любви как на войне,/mangas/90125-kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen,manga,8.88,released,28,281,,,2015-05-19,2022-11-02
56805,Koe no Katachi,Форма голоса,/mangas/z56805-koe-no-katachi,manga,8.85,released,7,64,,,2013-08-07,2014-11-19
1,Monster,Монстр,/mangas/1-monster,manga,9.16,released,18,162,,,1994-12-05,2001-12-20
598,Fairy Tail,Хвост Феи,/mangas/598-fairy-tail,manga,7.55,released,63,549,,,2006-08-02,2017-07-26
99007,"Komi-san wa, Comyushou desu.",У Коми проблемы с общением,/mangas/99007-komi-san-wa-comyushou-desu,manga,8.03,released,37,500,,,2016-05-18,2025-01-29
564,Gantz,Ганц,/mangas/564-gantz,manga,8.08,released,37,383,,,2000-07-13,2013-06-20
436,Uzumaki,Спираль,/mangas/436-uzumaki,manga,8.15,released,3,19,,,1998-01-12,1999-08-30
104565,Tokyo卍Revengers,Токийские мстители,/mangas/104565-tokyo-revengers,manga,7.72,released,31,279,,,2017-03-01,2022-11-16
86337,Black Clover,Чёрный клевер,/mangas/z86337-black-clover,manga,7.84,ongoing,0,0,,,2015-02-16,
35243,Haikyuu!!,Волейбол!!,/mangas/z35243-haikyuu,manga,8.86,released,45,407,,,2012-02-20,2020-07-20
583,Claymore,Клеймор,/mangas/583-claymore,manga,8.28,released,27,159,,,2001-06-06,2014-10-04
98270,Fire Punch,Огненный удар,/mangas/98270-fire-punch,manga,7.94,released,8,83,,,2016-04-18,2018-01-01
3009,JoJo no Kimyou na Bouken Part 6: Stone Ocean,Невероятное приключение ДжоДжо — Часть 6: Каменный океан,/mangas/3009-jojo-no-kimyou-na-bouken-part-6-stone-ocean,manga,8.24,released,17,158,,,1999-12-07,2003-04-08
114745,Blue Lock,Синяя тюрьма: Блю Лок,/mangas/114745-blue-lock,manga,8.44,ongoing,0,0,,,2018-08-01,
3986,Deadman Wonderland,Страна чудес смертников,/mangas/3986-deadman-wonderland,manga,7.91,released,13,58,,,2007-04-26,2013-07-26
126146,[Oshi no Ko],Ребёнок идола,/mangas/126146-oshi-no-ko,manga,8.09,released,16,168,,,2020-04-23,2024-11-14
103897,Dr. Stone,Доктор Стоун,/mangas/z103897-dr-stone,manga,8.2,released,27,237,,,2017-03-06,2023-12-25
122663,Tower of God,Башня Бога,/mangas/122663-tower-of-god,manhwa,8.34,ongoing,0,0,,,2010-07-05,
908,Soul Eater,Пожиратель душ,/mangas/908-soul-eater,manga,8.1,released,25,117,,,2003-06-24,2013-08-12
31499,Nisekoi,Притворная любовь,/mangas/z31499-nisekoi,manga,7.71,released,25,229,,,2011-11-07,2016-08-08
135496,Dandadan,Дандадан,/mangas/135496-dandadan,manga,8.43,ongoing,0,0,,,2021-04-06,
24294,Ao Haru Ride,Неудержимая юность,/mangas/z24294-ao-haru-ride,manga,8.12,released,13,53,,,2011-01-13,2015-02-13
1133,Dorohedoro,Дорохедоро,/mangas/1133-dorohedoro,manga,8.68,released,23,190,,,2000-11-30,2018-09-12
70345,Grand Blue,Необъятный океан,/mangas/70345-grand-blue,manga,9.04,ongoing,0,0,,,2014-04-07,
24692,Noragami,Бездомный бог,/mangas/24692-noragami,manga,8.35,released,27,109,,,2010-12-06,2024-01-06
51,Slam Dunk,Слэм-данк,/mangas/z51-slam-dunk,manga,9.08,released,31,276,,,1990-09-18,1996-06-04
16765,Kingdom,Царство,/mangas/16765-kingdom,manga,9.02,ongoing,0,0,,,2006-01-26,
25132,Akame ga Kill!,Убийца Акамэ!,/mangas/z25132-akame-ga-kill,manga,7.81,released,15,80,,,2010-04-22,2016-12-22
112268,Sono Bisque Doll wa Koi wo Suru,Эта фарфоровая кукла влюбилась,/mangas/112268-sono-bisque-doll-wa-koi-wo-suru,manga,8.0,released,15,119,,,2018-01-19,2025-03-21
3031,Pandora Hearts,Сердца Пандоры,/mangas/3031-pandora-hearts,manga,8.56,released,24,107,,,2006-05-18,2015-03-18
100448,"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.",Я распродал свою жизнь по десять тысяч иен за год,/mangas/100448-jumyou-wo-kaitotte-moratta-ichinen-ni-tsuki-ichimanen-de,manga,8.77,released,3,18,,,2016-08-10,2017-10-25
336,GTO,Крутой учитель Онидзука,/mangas/336-gto,manga,8.86,released,25,208,,,1996-12-11,2002-01-30
127907,Kaijuu 8-gou,Кайдзю номер восемь,/mangas/127907-kaijuu-8-gou,manga,7.63,released,16,129,,,2020-07-03,2025-07-18
44485,Nanatsu no Taizai,Семь смертных грехов,/mangas/44485-nanatsu-no-taizai,manga,7.42,released,41,364,,,2012-10-10,2020-03-25
112318,Jigokuraku,Адский рай,/mangas/112318-jigokuraku,manga,8.21,released,13,128,,,2018-01-22,2021-01-25
9711,Bakuman.,Бакуман,/mangas/9711-bakuman,manga,8.37,released,20,176,,,2008-08-11,2012-04-23
45757,Shokugeki no Souma,Повар-боец Сома,/mangas/45757-shokugeki-no-souma,manga,7.89,released,36,325,,,2012-11-26,2019-08-29
110737,"Ijiranaide, Nagatoro-san","Не издевайся, Нагаторо",/mangas/110737-ijiranaide-nagatoro-san,manga,7.59,released,20,174,,,2017-11-07,2024-07-23
91941,Made in Abyss,Созданный в Бездне,/mangas/z91941-made-in-abyss,manga,8.72,ongoing,0,0,,,2012-10-20,
42,Dragon Ball,Драконий жемчуг,/mangas/42-dragon-ball,manga,8.45,released,42,520,,,1984-11-20,1995-05-23
24705,Aku no Hana,Цветы зла,/mangas/z24705-aku-no-hana,manga,8.2,released,11,58,,,2009-09-09,2014-05-09
103851,5-toubun no Hanayome,Пять невест,/mangas/103851-5-toubun-no-hanayome,manga,7.9,released,14,122,,,2017-08-09,2020-02-19
149,Blame!,Блейм!,/mangas/149-blame,manga,8.29,released,10,66,,,1997-01-25,2003-07-25
104,Yotsuba to!,Ёцуба!,/mangas/104-yotsuba-to,manga,8.91,ongoing,0,0,,,2003-03-21,
78523,ReLIFE,Повторная жизнь,/mangas/78523-relife,manga,8.63,released,15,238,,,2013-10-12,2018-03-16
2921,Kaichou wa Maid-sama!,Президент студсовета — горничная!,/mangas/2921-kaichou-wa-maid-sama,manga,8.37,released,18,98,,,2005-12-24,2013-09-24
24,D.Gray-man,Ди Грэй-мен,/mangas/24-d-gray-man,manga,8.28,ongoing,0,0,,,2004-05-31,
25515,JoJo no Kimyou na Bouken Part 8: JoJolion,Невероятное приключение ДжоДжо — Часть 8: Джоджолион,/mangas/25515-jojo-no-kimyou-na-bouken-part-8-jojolion,manga,8.48,released,27,110,,,2011-05-19,2021-08-19
3866,Kuroshitsuji,Тёмный дворецкий,/mangas/z3866-kuroshitsuji,manga,8.41,ongoing,0,0,,,2006-09-16,
35573,Orange,Орендж,/mangas/35573-orange,manga,8.28,released,7,38,,,2012-03-13,2022-04-08
28,Nana,Нана,/mangas/28-nana,manga,8.81,paused,21,84,,,2000-05-26,2009-05-26
39883,Ansatsu Kyoushitsu,Класс убийц,/mangas/z39883-ansatsu-kyoushitsu,manga,8.24,released,21,187,,,2012-07-02,2016-04-25
44489,Houseki no Kuni,Страна самоцветов,/mangas/44489-houseki-no-kuni,manga,8.98,released,13,108,,,2012-10-25,2024-04-25
936,Homunculus,Гомункул,/mangas/936-homunculus,manga,8.34,released,15,166,,,2003-03-17,2011-02-21
126287,Sousou no Frieren,Провожающая в последний путь Фрирен,/mangas/126287-sousou-no-frieren,manga,8.87,ongoing,0,0,,,2020-04-28,
13492,Ao no Exorcist,Синий экзорцист,/mangas/13492-ao-no-exorcist,manga,7.86,ongoing,0,0,,,2009-04-04,
14790,Magi,Маги,/mangas/14790-magi,manga,8.26,released,37,369,,,2009-06-03,2017-10-11
132214,Omniscient Reader's Viewpoint,Всеведущий читатель,/mangas/132214-omniscient-reader-s-viewpoint,manhwa,8.65,ongoing,0,0,,,2020-05-26,
145863,Sayonara Eri,"Прощай, Эри",/mangas/145863-sayonara-eri,manga,8.63,released,1,0,,,2022-04-11,
8967,Onanie Master Kurosawa,Мастер вздрочки Куросава,/mangas/8967-onanie-master-kurosawa,manga,8.4,released,4,31,,,2007-09-01,2008-03-01
49865,Ajin,Нелюдь,/mangas/49865-ajin,manga,8.01,released,17,84,,,2012-07-06,2021-02-05
102,Fruits Basket,Корзинка фруктов,/mangas/102-fruits-basket,manga,8.53,released,23,136,,,1998-07-18,2006-11-20
131334,Sakamoto Days,Дни Сакамото,/mangas/131334-sakamoto-days,manga,8.11,ongoing,0,0,,,2020-11-21,
21525,Akatsuki no Yona,Йона на заре,/mangas/21525-akatsuki-no-yona,manga,8.83,released,48,292,,,2009-08-05,2025-12-19
111213,Bastard,Ублюдок,/mangas/111213-bastard,manhwa,8.46,released,5,94,,,2014-07-04,2016-05-06
8586,The Breaker,Крушитель,/mangas/8586-the-breaker,manhwa,8.38,released,10,72,,,2007-06-01,2010-07-20
110485,Shuumatsu no Walküre,Повесть о конце света,/mangas/110485-shuumatsu-no-walk-re,manga,7.99,ongoing,0,0,,,2017-11-25,
89087,Wotaku ni Koi wa Muzukashii,Так сложно любить отаку,/mangas/89087-wotaku-ni-koi-wa-muzukashii,manga,8.34,released,11,105,,,2015-04-30,2021-07-16
62887,All You Need Is Kill,"Всё, что тебе нужно, — это убивать",/mangas/62887-all-you-need-is-kill,manga,7.74,released,2,17,,,2014-01-09,2014-05-29
664,Akira,Акира,/mangas/664-akira,manga,8.65,released,6,120,,,1982-12-06,1990-06-11
25297,Prison School,Школа-тюрьма,/mangas/25297-prison-school,manga,7.47,released,28,278,,,2011-02-07,2017-12-25
87609,Tensei shitara Slime Datta Ken,О моём перерождении в слизь,/mangas/z87609-tensei-shitara-slime-datta-ken,manga,8.36,ongoing,0,0,,,2015-03-26,
7375,Kokou no Hito,Скалолаз,/mangas/7375-kokou-no-hito,manga,8.83,released,17,170,,,2007-11-01,2011-10-27
107931,Blue Period,Голубой период,/mangas/107931-blue-period,manga,8.61,ongoing,0,0,,,2017-06-24,
1517,JoJo no Kimyou na Bouken Part 1: Phantom Blood,Невероятное приключение ДжоДжо — Часть 1: Призрачная кровь,/mangas/1517-jojo-no-kimyou-na-bouken-part-1-phantom-blood,manga,7.28,released,5,44,,,1986-12-02,1987-10-13
108407,"Kanojo, Okarishimasu",Девушка на час,/mangas/108407-kanojo-okarishimasu,manga,6.15,ongoing,0,0,,,2017-07-12,
745,Pluto,Плутон,/mangas/745-pluto,manga,8.62,released,8,65,,,2003-09-09,2009-04-01
30,Ouran Koukou Host Club,Клуб свиданий старшей школы Оран,/mangas/30-ouran-koukou-host-club,manga,8.5,released,18,87,,,2002-07-24,2010-09-24
112922,Gokushufudou,Путь домохозяина,/mangas/112922-gokushufudou,manga,8.09,ongoing,0,0,,,2018-02-23,
144267,Kaoru Hana wa Rin to Saku,Благоухающий цветок расцветает с достоинством,/mangas/144267-kaoru-hana-wa-rin-to-saku,manga,8.83,ongoing,0,0,,,2021-10-21,
3731,Solanin,Соланин,/mangas/3731-solanin,manga,8.21,released,2,28,,,2005-06-30,2006-04-06
95210,Boruto: Naruto Next Generations,Боруто: Новое поколение Наруто,/mangas/95210-boruto-naruto-next-generations,manga,6.78,released,20,81,,,2016-05-09,2023-04-21
3378,Kimi ni Todoke,Достучаться до тебя,/mangas/3378-kimi-ni-todoke,manga,8.3,released,30,125,,,2005-08-11,2017-11-13
104271,Chi no Wadachi,Кровавый след,/mangas/104271-chi-no-wadachi,manga,8.03,released,17,153,,,2017-02-24,2023-09-08
47,Katekyou Hitman Reborn!,Репетитор-киллер Реборн!,/mangas/47-katekyou-hitman-reborn,manga,8.1,released,42,411,,,2004-05-24,2012-11-12
91037,Enen no Shouboutai,Пламенная бригада пожарных,/mangas/91037-enen-no-shouboutai,manga,7.79,released,34,305,,,2015-09-23,2022-02-22
60783,Mob Psycho 100,Моб Психо 100,/mangas/z60783-mob-psycho-100,manga,8.61,released,16,109,,,2012-04-18,2017-12-22
92149,Tomo-chan wa Onnanoko!,Томо — девушка!,/mangas/92149-tomo-chan-wa-onnanoko,manga,7.88,released,8,56,,,2015-04-07,2019-07-14
105084,Jibaku Shounen Hanako-kun,Туалетный мальчик Ханако,/mangas/105084-jibaku-shounen-hanako-kun,manga,8.55,ongoing,0,0,,,2014-12-18,
70941,Domestic na Kanojo,Домашняя подружка,/mangas/70941-domestic-na-kanojo,manga,7.19,released,28,292,,,2014-04-23,2020-06-10
100035,Tongari Boushi no Atelier,Ателье колдовских колпаков,/mangas/100035-tongari-boushi-no-atelier,manga,8.69,ongoing,0,0,,,2016-07-22,
698,Shinseiki Evangelion,Евангелион нового поколения,/mangas/698-shinseiki-evangelion,manga,8.58,released,14,97,,,1994-12-26,2013-06-04
138673,Look Back,Оглянись,/mangas/138673-look-back,manga,8.43,released,1,0,,,2021-07-19,
1649,Liar Game,Игра лжецов,/mangas/1649-liar-game,manga,8.24,released,19,203,,,2005-02-17,2015-01-22
35003,Yamada-kun to 7-nin no Majo,Ямада-кун и семь ведьм,/mangas/z35003-yamada-kun-to-7-nin-no-majo,manga,8.03,released,28,246,,,2012-02-22,2017-02-22
11734,Watashitachi no Shiawase na Jikan,Часы нашего счастья,/mangas/11734-watashitachi-no-shiawase-na-jikan,manga,8.49,released,1,8,,,2008-03-28,2008-08-22
103701,Beastars,Выдающиеся звери,/mangas/103701-beastars,manga,8.22,released,22,196,,,2016-09-08,2020-10-08
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,Магическая битва 0: Токийская столичная магическо-техническая школа,/mangas/115710-jujutsu-kaisen-0-tokyo-toritsu-jujutsu-koutou-senmon-gakkou,manga,8.05,released,1,4,,,2017-04-28,2017-07-28
5255,Dengeki Daisy,Мобильная маргаритка,/mangas/5255-dengeki-daisy,manga,8.26,released,16,80,,,2007-05-12,2013-12-24
8848,Sun-Ken Rock,Скала Кэн,/mangas/8848-sun-ken-rock,manga,7.88,released,25,181,,,2006-04-24,2016-02-22
10010,Beelzebub,Вельзепуз,/mangas/10010-beelzebub,manga,8.12,released,28,250,,,2009-02-23,2015-03-13
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,Реинкарнация безработного: История о приключениях в другом мире,/mangas/70259-mushoku-tensei-isekai-ittara-honki-dasu,manga,8.08,ongoing,0,0,,,2014-05-02,
43661,Owari no Seraph,Последний Серафим,/mangas/43661-owari-no-seraph,manga,7.72,ongoing,0,0,,,2012-09-04,
3008,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,Невероятное приключение ДжоДжо — Часть 5: Золотой ветер,/mangas/3008-jojo-no-kimyou-na-bouken-part-5-ougon-no-kaze,manga,8.19,released,17,155,,,1995-11-28,1999-03-23
1630,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,Невероятное приключение ДжоДжо — Часть 2: Склонность к битвам,/mangas/1630-jojo-no-kimyou-na-bouken-part-2-sentou-chouryuu,manga,8.14,released,7,69,,,1987-10-20,1989-03-14
13702,Tonari no Kaibutsu-kun,Чудовище за соседней партой,/mangas/13702-tonari-no-kaibutsu-kun,manga,8.1,released,13,55,,,2008-08-23,2013-11-22
67615,Tate no Yuusha no Nariagari,Восхождение героя щита,/mangas/67615-tate-no-yuusha-no-nariagari,manga,7.72,ongoing,0,0,,,2014-02-05,
7519,Kami nomi zo Shiru Sekai,Одному лишь Богу ведомый мир,/mangas/z7519-kami-nomi-zo-shiru-sekai,manga,8.45,released,26,271,,,2008-04-09,2014-04-23
14440,I Am a Hero,Я — герой,/mangas/14440-i-am-a-hero,manga,7.64,released,22,264,,,2009-04-20,2017-02-27
29983,Noblesse,Дворянство,/mangas/29983-noblesse,manhwa,8.09,released,0,544,,,2007-12-30,2019-01-07
121480,Yofukashi no Uta,Песнь ночных сов,/mangas/121480-yofukashi-no-uta,manga,8.19,released,20,203,,,2019-08-28,2024-01-24
102343,Fumetsu no Anata e,"Для тебя, Бессмертный",/mangas/102343-fumetsu-no-anata-e,manga,8.26,released,25,204,,,2016-11-09,2025-06-04
3006,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,Невероятное приключение ДжоДжо — Часть 4: Несокрушимый алмаз,/mangas/3006-jojo-no-kimyou-na-bouken-part-4-diamond-wa-kudakenai,manga,8.57,released,18,174,,,1992-04-21,1995-11-21
125036,The Horizon,Горизонт,/mangas/125036-the-horizon,manhwa,8.69,released,3,21,,,2016-03-30,2016-07-21
401,Kiseijuu,Паразит,/mangas/401-kiseijuu,manga,8.37,released,10,64,,,1989-07-04,1994-12-23
584,Mirai Nikki,Дневник будущего,/mangas/584-mirai-nikki,manga,7.63,released,12,59,,,2006-01-26,2010-12-25
124085,Mashle,Магия и мускулы,/mangas/124085-mashle,manga,7.6,released,18,162,,,2020-01-27,2023-07-03
743,21st Century Boys,Мальчишки двадцать первого века,/mangas/743-21st-century-boys,manga,8.43,released,2,16,,,2006-12-25,2007-07-14
85781,Dungeon Meshi,Подземелье вкусностей,/mangas/85781-dungeon-meshi,manga,8.78,released,14,102,,,2014-02-15,2023-09-15
657,Real,Реальность,/mangas/657-real,manga,8.96,ongoing,0,0,,,1999-10-28,
85968,Golden Kamuy,Золотое божество,/mangas/85968-golden-kamuy,manga,8.64,released,31,314,,,2014-08-21,2022-04-28
872,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,Невероятное приключение ДжоДжо — Часть 3: Рыцари звёздной пыли,/mangas/872-jojo-no-kimyou-na-bouken-part-3-stardust-crusaders,manga,8.1,released,16,152,,,1989-03-20,1992-04-14
267,Hellsing,Хеллсинг,/mangas/267-hellsing,manga,8.28,released,10,92,,,1997-04-30,2008-09-30
30315,Last Game,Последняя битва,/mangas/30315-last-game,manga,8.16,released,11,66,,,2011-08-24,2016-06-24
22,Rurouni Kenshin: Meiji Kenkaku Romantan,Бродяга Кэнсин,/mangas/22-rurouni-kenshin-meiji-kenkaku-romantan,manga,8.53,released,28,259,,,1994-04-12,1999-09-21
933,Elfen Lied,Эльфийская песнь,/mangas/z933-elfen-lied,manga,7.77,released,12,113,,,2002-06-06,2005-08-25
46716,Masamune-kun no Revenge,Месть Масамунэ!,/mangas/46716-masamune-kun-no-revenge,manga,7.25,released,13,70,,,2012-10-27,2023-12-06
44,Gintama,Гинтама,/mangas/z44-gintama,manga,8.64,released,77,709,,,2003-12-08,2019-06-20
912,Tomie,Томиэ,/mangas/912-tomie,manga,7.78,released,3,20,,,1987-01-01,2000-01-01
56529,Bungou Stray Dogs,Великий из бродячих псов,/mangas/56529-bungou-stray-dogs,manga,8.47,ongoing,0,0,,,2012-12-04,
132335,Death Note Tanpenshuu,Тетрадь смерти: Короткие истории,/mangas/132335-death-note-tanpenshuu,manga,7.3,released,1,6,,,2003-08-04,2020-02-04
894,Rosario to Vampire,Розарио + Вампир,/mangas/894-rosario-to-vampire,manga,7.58,released,10,40,,,2004-07-06,2007-05-05
618,Vampire Knight,Рыцарь-вампир,/mangas/618-vampire-knight,manga,7.4,released,19,102,,,2004-11-24,2013-05-24
7,Hajime no Ippo,Первый шаг,/mangas/7-hajime-no-ippo,manga,8.74,ongoing,0,0,,,1989-09-27,
126699,Shounen no Abyss,Бездна подростка,/mangas/126699-shounen-no-abyss,manga,7.14,released,18,185,,,2020-02-27,2024-07-25
3438,Psyren,Псайрен,/mangas/3438-psyren,manga,7.93,released,16,145,,,2007-12-03,2010-11-29
135545,Ao no Hako,Голубая шкатулка,/mangas/135545-ao-no-hako,manga,8.32,ongoing,0,0,,,2021-04-12,
26736,Taiyou no Ie,Солнечный дом,/mangas/26736-taiyou-no-ie,manga,8.19,released,13,53,,,2010-04-24,2015-05-23
22651,The Breaker: New Waves,Крушитель: Новые волны,/mangas/22651-the-breaker-new-waves,manhwa,8.37,released,20,203,,,2010-10-08,2015-05-08
61189,Mahoutsukai no Yome,Невеста чародея,/mangas/61189-mahoutsukai-no-yome,manga,8.32,ongoing,0,0,,,2013-11-30,
116790,Mieruko-chan,"Девочка, которая видит это",/mangas/116790-mieruko-chan,manga,7.86,ongoing,0,0,,,2018-11-02,
99314,Kimi no Na wa.,Твоё имя,/mangas/99314-kimi-no-na-wa,manga,8.39,released,3,9,,,2016-05-27,2017-01-27
27231,Hirunaka no Ryuusei,Дневной звездопад,/mangas/27231-hirunaka-no-ryuusei,manga,8.17,released,12,86,,,2011-05-20,2014-11-05
144180,Gachiakuta,Гатиакута,/mangas/144180-gachiakuta,manga,8.14,ongoing,0,0,,,2022-02-16,
3285,Holyland,Священная  земля,/mangas/3285-holyland,manga,8.43,released,18,182,,,2000-10-13,2008-05-23
610,Skip Beat!,Не сдавайся!,/mangas/z610-skip-beat,manga,8.55,ongoing,0,0,,,2002-02-15,
8157,Kamisama Hajimemashita,"Очень приятно, Бог",/mangas/8157-kamisama-hajimemashita,manga,8.54,released,25,154,,,2008-02-20,2016-05-20
104314,Jagaaaaaan,Дзяган,/mangas/104314-jagaaaaaan,manga,7.42,released,14,163,,,2017-02-06,2021-11-08
418,Mushishi,Мастер муси,/mangas/418-mushishi,manga,8.7,released,10,50,,,1999-10-08,2008-08-25
39325,Boku dake ga Inai Machi,"Город, в котором меня нет",/mangas/z39325-boku-dake-ga-inai-machi,manga,8.36,released,9,49,,,2012-06-04,2016-11-04
669,Highschool of the Dead,Школа мертвецов,/mangas/669-highschool-of-the-dead,manga,7.55,discontinued,7,33,,,2006-08-09,2013-04-09
33031,Imawa no Kuni no Alice,Алиса в Пограничье,/mangas/33031-imawa-no-kuni-no-alice,manga,8.37,released,18,87,,,2010-11-25,2016-03-02
162479,Kagurabachi,Кагурабати,/mangas/162479-kagurabachi,manga,7.98,ongoing,0,0,,,2023-09-18,
62795,Tomodachi Game,Игра друзей,/mangas/62795-tomodachi-game,manga,8.36,released,26,130,,,2013-12-09,2024-08-08
112589,Tonikaku Kawaii,Унеси меня на Луну,/mangas/112589-tonikaku-kawaii,manga,8.16,ongoing,0,0,,,2018-02-14,
768,Gunnm,Боевой ангел Алита,/mangas/768-gunnm,manga,8.37,released,9,53,,,1990-11-01,1995-03-01
98720,Goblin Slayer,Убийца гоблинов,/mangas/98720-goblin-slayer,manga,7.7,ongoing,0,0,,,2016-05-25,
145,Beck,Бек,/mangas/145-beck,manga,8.69,released,34,103,,,2000-02-17,2008-06-05
124845,Sweet Home,Милый дом,/mangas/124845-sweet-home,manhwa,8.27,released,12,141,,,2017-10-12,2020-07-02
10,xxxHOLiC,Триплексоголик,/mangas/10-xxxholic,manga,8.37,released,19,213,,,2003-02-24,2011-02-09
5293,Doubt,Сомнение,/mangas/5293-doubt,manga,7.03,released,4,21,,,2007-07-12,2009-02-12
658,Mugen no Juunin,Клинок Бессмертного,/mangas/658-mugen-no-juunin,manga,8.42,released,30,207,,,1993-06-25,2012-12-25
107562,Kusuriya no Hitorigoto,Монолог фармацевта,/mangas/107562-kusuriya-no-hitorigoto,manga,8.67,ongoing,0,0,,,2017-05-25,
93972,Totsukuni no Shoujo,Девочка из Чужеземья,/mangas/93972-totsukuni-no-shoujo,manga,8.32,released,11,53,,,2015-09-05,2021-03-05
103890,Bokutachi wa Benkyou ga Dekinai,Мы не можем учиться!,/mangas/103890-bokutachi-wa-benkyou-ga-dekinai,manga,7.66,released,21,187,,,2017-02-06,2020-12-21
125076,Juujika no Rokunin,Крест Рокунин,/mangas/125076-juujika-no-rokunin,manga,6.74,released,24,0,,,2020-03-09,2025-12-25
74,Air Gear,Эйр Гир,/mangas/74-air-gear,manga,7.78,released,37,358,,,2002-11-06,2012-05-23
72467,Shoujo Shuumatsu Ryokou,Девушки в последнем путешествии,/mangas/72467-shoujo-shuumatsu-ryokou,manga,8.73,released,6,47,,,2014-02-21,2018-01-12
119022,Kage no Jitsuryokusha ni Naritakute!,Восхождение в тени!,/mangas/119022-kage-no-jitsuryokusha-ni-naritakute,manga,8.24,ongoing,0,0,,,2018-12-26,
37707,Shigatsu wa Kimi no Uso,Твоя апрельская ложь,/mangas/z37707-shigatsu-wa-kimi-no-uso,manga,8.59,released,11,44,,,2011-04-06,2015-02-06
116880,Mato Seihei no Slave,Раб спецотряда демонического города,/mangas/116880-mato-seihei-no-slave,manga,7.59,ongoing,0,0,,,2019-01-05,
18597,Sankarea,Санка Рэа,/mangas/18597-sankarea,manga,7.64,released,11,59,,,2009-12-09,2014-09-09
